ID,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
6876,2.0,167.0,48.0,1256.291667,0.003846154,0.016570513000000002,29.76290794,0.0,11,3,2,1,2,0,0
6877,0.0,0.0,20.0,1170.166667,0.012121212,0.023484848,0.0,0.0,11,3,2,3,2,0,0
6878,0.0,0.0,74.0,3817.203846,0.0,0.020533333,0.0,0.0,11,2,2,1,2,0,0
6879,0.0,0.0,24.0,431.2,0.0125,0.055555556,0.0,0.0,9,1,8,2,1,0,0
6880,0.0,0.0,21.0,882.75,0.0,0.020408163,0.0,0.0,12,2,2,2,2,1,1
6881,0.0,0.0,50.0,2473.196429,0.0,0.013301282,0.0,0.0,11,2,2,3,8,1,0
6882,1.0,79.0,56.0,4899.626984,0.036904762,0.06360119,0.0,0.0,11,2,4,3,1,0,1
6883,0.0,0.0,11.0,417.75,0.01,0.03,0.0,0.0,12,2,2,1,2,1,0
6884,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3,1,1,4,1,0,0
6885,0.0,0.0,8.0,140.5,0.025,0.05,0.0,0.0,5,2,4,1,3,0,0
6886,0.0,0.0,22.0,375.75,0.05396825400000001,0.056349206,0.0,0.0,5,3,2,4,6,0,0
6887,0.0,0.0,15.0,477.0,0.0,0.02,0.0,0.0,3,2,2,2,1,0,0
6888,0.0,0.0,64.0,3025.058333,0.003125,0.018958333,0.0,0.0,11,3,2,2,2,0,0
6889,2.0,131.0,36.0,868.4166667000002,0.0,0.001081081,33.84778378,0.0,5,3,2,7,2,1,1
6890,0.0,0.0,9.0,162.2333333,0.0,0.018181818,0.0,0.0,9,2,2,1,5,0,0
6891,2.0,160.4,25.0,489.15,0.0125,0.0171875,0.0,0.0,8,3,2,3,5,0,1
6892,0.0,0.0,5.0,465.75,0.0,0.021333333,0.0,0.0,11,3,2,1,8,0,1
6893,0.0,0.0,19.0,801.5833332999999,0.010526316,0.035087718999999996,0.0,1.0,5,1,1,1,2,0,1
6894,5.0,188.0,80.0,3313.073936,0.022621723,0.059636655,0.0,0.0,11,2,2,1,2,0,1
6895,0.0,0.0,9.0,1352.0,0.022222222000000003,0.04444444400000001,0.0,0.0,11,4,1,7,2,0,0
6896,0.0,0.0,111.0,3971.5152780000003,0.009009009,0.024725635,0.0,0.0,11,2,2,1,2,0,0
6897,2.0,1494.5,109.0,3339.07598,0.008181818,0.014582448000000001,0.0,0.0,11,2,2,4,8,0,1
6898,0.0,0.0,23.0,348.3833333,0.008695652,0.004347826,0.0,0.0,11,1,1,3,2,1,0
6899,0.0,0.0,3.0,57.4,0.0,0.133333333,0.0,0.0,8,3,2,1,3,0,0
6900,0.0,0.0,103.0,3216.920172,0.012190476,0.030754266000000002,0.0,0.0,12,2,2,6,2,0,1
6901,0.0,0.0,7.0,451.0,0.0,0.033333333,49.82333333,0.0,3,2,2,4,1,1,0
6902,0.0,0.0,48.0,1939.571111,0.003773585,0.010539083999999999,0.0,0.0,11,2,2,7,20,0,0
6903,0.0,0.0,8.0,202.16666669999998,0.0,0.01,0.0,0.0,3,3,2,1,8,1,1
6904,0.0,0.0,29.0,451.7,0.0034482759999999997,0.022988506000000002,0.0,0.0,8,2,2,3,4,0,0
6905,0.0,0.0,150.0,3147.584294,0.0055476530000000005,0.006061121,0.0,0.6,5,2,2,5,6,0,0
6906,0.0,0.0,23.0,659.6361111,0.039463602,0.056586058,0.0,0.0,11,3,2,1,1,0,0
6907,2.0,39.66666667,89.0,3509.1309520000004,0.005617978,0.015248796,42.8662809,0.0,5,2,4,3,6,0,1
6908,0.0,0.0,9.0,125.5,0.0074074069999999995,0.022222222000000003,0.0,0.0,11,3,2,4,2,0,0
6909,1.0,122.0,26.0,694.7121212000001,0.0,0.00297619,0.0,0.0,3,2,4,1,2,0,0
6910,3.0,474.5,46.0,1431.333333,0.0037037040000000004,0.015432099,6.076734567999999,0.0,5,1,1,1,4,0,1
6911,1.0,135.5,52.0,1896.2722219999998,0.005310734,0.013192815,3.795661017,0.0,3,3,2,6,1,0,0
6912,0.0,0.0,5.0,41.0,0.04,0.08,0.0,0.0,12,2,5,1,1,0,0
6913,0.0,0.0,19.0,281.4333333,0.038596491000000004,0.082807018,0.0,0.0,6,2,2,3,4,0,0
6914,0.0,0.0,19.0,536.2666667,0.044736842,0.06817042599999999,0.0,0.0,5,2,2,6,6,0,0
6915,2.0,136.0,54.0,2631.1,0.0,0.00969697,0.0,0.0,3,1,2,1,2,0,0
6916,0.0,0.0,27.0,1316.035714,0.0,0.022222222000000003,0.0,0.0,11,2,2,1,1,0,0
6917,0.0,0.0,4.0,34.5,0.0,0.026666667,0.0,0.0,5,2,2,3,4,0,1
6918,0.0,0.0,25.0,278.1366667,0.0,0.007692308,77.45798549999999,0.0,11,2,2,7,2,1,0
6919,2.0,54.91666667,85.0,2971.254167,0.002197802,0.013631606000000001,1.022550578,0.0,11,2,2,3,1,0,0
6920,0.0,0.0,9.0,108.0,0.0,0.042222222000000004,0.0,0.4,5,2,2,4,4,0,0
6921,0.0,0.0,4.0,87.875,0.0,0.026666667,0.0,0.0,11,1,1,4,10,0,1
6922,0.0,0.0,5.0,368.0,0.0,0.016666667,0.0,0.0,12,4,1,2,1,0,1
6923,0.0,0.0,57.0,3671.675,0.0032786890000000004,0.027595627999999997,0.0,0.0,11,2,2,1,2,0,0
6924,0.0,0.0,12.0,547.3333332999999,0.0,0.033333333,0.0,0.0,3,2,2,1,3,0,0
6925,0.0,0.0,12.0,267.8,0.025,0.04375,0.0,0.0,9,3,2,3,13,0,0
6926,0.0,0.0,10.0,370.5,0.0,0.016666667,0.0,0.0,3,1,1,7,10,0,0
6927,0.0,0.0,9.0,296.39285710000007,0.0,0.025,0.0,0.0,12,1,1,1,3,0,0
6928,0.0,0.0,49.0,3414.875,0.012244898,0.027210883999999998,0.0,0.0,11,2,2,7,2,0,0
6929,2.0,45.5,26.0,1198.0241449999999,0.0038888890000000004,0.03,14.50274386,0.0,11,3,2,1,2,0,0
6930,0.0,0.0,5.0,42.0,0.04,0.08,0.0,0.0,5,2,2,2,13,0,0
6931,0.0,0.0,8.0,87.0,0.0,0.014285714,0.0,0.6,5,2,2,1,3,1,0
6932,0.0,0.0,72.0,1032.761905,0.0,0.001388889,0.0,0.0,5,2,4,1,3,1,0
6933,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.8,5,3,2,1,3,0,0
6934,0.0,0.0,18.0,339.75,0.0,0.00625,0.0,0.0,11,1,1,5,2,0,0
6935,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,8,1,2,8,1,0
6936,1.0,15.75,28.0,1421.25,0.004597701,0.040229885,0.0,0.0,12,2,2,1,1,0,1
6937,0.0,0.0,3.0,48.0,0.0,0.066666667,0.0,0.0,3,4,1,1,1,0,0
6938,0.0,0.0,17.0,287.75,0.073529412,0.121568627,0.0,0.6,5,2,2,1,4,0,0
6939,2.0,907.8333332999998,28.0,804.2833333,0.014141414,0.04415584400000001,7.945805543,0.0,3,2,5,9,2,0,0
6940,0.0,0.0,66.0,6100.527778,0.010606061000000002,0.046262625999999994,0.0,0.8,5,2,5,2,6,0,0
6941,0.0,0.0,9.0,336.8833333,0.0,0.04,30.21969637,0.0,9,1,2,6,4,0,0
6942,0.0,0.0,3.0,22.0,0.0,0.066666667,0.0,0.0,11,2,2,3,3,0,0
6943,0.0,0.0,8.0,298.69047620000003,0.0,0.0020833329999999997,0.0,0.0,5,3,2,2,2,0,1
6944,2.0,6.0,9.0,195.16666669999998,0.0,0.066666667,0.0,0.0,6,4,2,3,4,0,0
6945,0.0,0.0,18.0,224.5,0.0375,0.0625,0.0,0.0,5,3,2,4,4,0,1
6946,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.6,5,3,2,8,13,0,0
6947,1.0,0.0,11.0,488.0,0.0,0.018181818,0.0,0.0,5,2,2,6,3,1,0
6948,0.0,0.0,4.0,137.0,0.15,0.15,0.0,0.2,5,3,3,2,11,0,0
6949,0.0,0.0,52.0,3374.0166670000003,0.0,0.0037037040000000004,108.08938729999998,0.0,11,2,2,3,13,0,0
6950,0.0,0.0,26.0,553.5,0.0,0.008333333,35.98,0.0,5,2,5,3,4,0,0
6951,0.0,0.0,10.0,127.5,0.0,0.02,0.0,0.0,3,3,2,1,10,0,0
6952,0.0,0.0,17.0,538.9666667,0.0,0.021929825,0.0,0.0,5,2,2,5,4,0,0
6953,3.0,258.0,61.0,5233.590475999999,0.009090909,0.035239899,0.0,0.0,5,2,2,4,4,0,0
6954,1.0,92.0,18.0,937.7166667000001,0.0,0.005555556,0.0,0.0,12,1,1,6,2,1,0
6955,0.0,0.0,5.0,388.0,0.0,0.04,31.188000000000002,0.0,3,1,1,7,3,0,1
6956,0.0,0.0,19.0,224.95833330000002,0.0,0.010526316,0.0,0.0,3,1,1,1,2,0,0
6957,1.0,16.0,8.0,308.0,0.0,0.025,35.091,0.0,5,2,4,1,2,0,0
6958,0.0,0.0,34.0,817.4333333,0.0,0.011111111000000002,0.0,0.0,11,2,2,3,2,0,0
6959,5.0,66.875,64.0,1899.5988989999998,0.010964912,0.029949875,83.78651166,0.0,11,3,2,1,3,0,1
6960,0.0,0.0,58.0,1261.658333,0.0,0.0034523809999999996,0.0,0.0,11,1,2,9,2,1,0
6961,1.0,3.5,13.0,503.0,0.0,0.008333333,0.0,0.0,5,3,2,4,2,0,0
6962,0.0,0.0,8.0,85.5,0.075,0.1,0.0,0.0,5,2,2,1,1,0,0
6963,0.0,0.0,5.0,48.0,0.08,0.093333333,0.0,0.8,5,3,2,4,13,0,0
6964,2.0,15.2,19.0,1227.153333,0.00952381,0.04399093,0.0,0.0,9,1,1,1,2,0,1
6965,0.0,0.0,16.0,1061.0,0.0,0.025,0.0,0.6,5,2,4,1,3,0,0
6966,1.0,0.0,3.0,86.0,0.0,0.033333333,0.0,0.0,5,3,2,4,5,1,0
6967,0.0,0.0,20.0,1069.16829,0.0,0.013000000000000001,0.0,0.0,3,2,5,1,3,0,1
6968,1.0,0.0,115.0,6367.506345000001,0.016,0.030930013,0.0,0.0,11,1,1,1,3,0,0
6969,1.0,414.5,88.0,4937.639583,0.002173913,0.005857488,25.57242933,0.0,11,2,1,1,2,0,0
6970,0.0,0.0,14.0,354.25,0.0,0.015384615,124.03200000000001,0.0,5,1,1,6,5,1,0
6971,0.0,0.0,33.0,743.2666667000001,0.005,0.021666667,0.0,0.0,11,2,2,4,1,0,1
6972,0.0,0.0,18.0,1567.846667,0.0,0.017894737,0.0,0.0,11,2,2,1,2,0,0
6973,0.0,0.0,11.0,131.3,0.0,0.015384615,0.0,0.0,3,2,2,1,2,1,0
6974,0.0,0.0,7.0,638.0,0.0375,0.045833333,0.0,0.0,3,1,1,1,3,0,0
6975,0.0,0.0,18.0,782.5,0.0,0.002105263,0.0,0.0,5,3,2,1,18,0,1
6976,0.0,0.0,3.0,34.0,0.0,0.066666667,0.0,0.0,5,1,1,6,3,0,0
6977,2.0,439.2,78.0,5526.080123,0.0,0.010699588000000001,0.838988251,0.0,11,2,2,9,1,0,0
6978,0.0,0.0,30.0,1018.0,0.0,0.0034482759999999997,54.21806897,0.0,5,2,2,1,2,0,0
6979,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,3,2,6,1,0,1
6980,0.0,0.0,7.0,228.5,0.028571429,0.023809524,0.0,0.0,12,3,2,6,1,0,0
6981,1.0,0.0,105.0,2900.638469,0.009433961999999999,0.021263103,0.0,0.0,5,2,2,8,4,0,1
6982,0.0,0.0,13.0,392.0,0.0,0.026923077000000004,0.0,0.6,5,3,2,1,13,0,0
6983,0.0,0.0,12.0,182.5142857,0.0,0.0016666670000000001,0.0,0.0,10,1,1,6,2,0,0
6984,1.0,20.0,31.0,960.8333332999998,0.007843137,0.025,0.0,0.0,5,1,1,3,4,0,1
6985,0.0,0.0,8.0,268.0,0.0,0.025925926000000002,0.0,0.0,5,3,2,1,4,0,0
6986,1.0,189.4,10.0,297.1666667,0.0,0.028571429,0.0,0.0,11,2,2,1,4,0,0
6987,1.0,40.5,349.0,6879.801826000001,0.000568182,0.004306345,1.625051033,0.0,11,4,2,9,10,0,0
6988,0.0,0.0,3.0,14.33333333,0.006666666999999999,0.074444444,0.0,0.0,6,4,2,1,5,0,1
6989,0.0,0.0,19.0,347.0,0.0,0.010526316,0.0,0.0,12,2,2,2,1,0,0
6990,0.0,0.0,11.0,624.0,0.0,0.020512821,0.0,0.0,3,2,2,1,1,0,0
6991,0.0,0.0,7.0,139.33333330000002,0.0,0.011111111000000002,0.0,0.0,3,3,2,7,8,1,1
6992,0.0,0.0,8.0,642.0,0.0,0.028571429,109.1211555,0.0,12,2,2,3,2,1,0
6993,1.0,0.0,32.0,796.7066667,0.027027027000000002,0.041441441,0.0,0.0,11,2,4,1,1,0,1
6994,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,12,2,5,2,1,0,0
6995,0.0,0.0,2.0,87.0,0.0,0.033333333,0.0,0.0,11,3,2,4,11,0,0
6996,4.0,130.76,93.0,3856.8297799999996,0.037525773,0.06218704,7.542144271000001,0.0,6,2,2,1,1,0,0
6997,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,12,3,2,1,3,0,1
6998,0.0,0.0,2.0,12.0,0.0,0.1,0.0,0.0,5,2,2,3,13,0,0
6999,1.0,0.0,14.0,212.83333330000002,0.010526316,0.033684211,0.0,0.0,5,3,2,1,11,0,1
7000,0.0,0.0,22.0,1190.941667,0.0,0.003174603,0.0,0.0,11,3,2,2,6,1,1
7001,0.0,0.0,5.0,288.5,0.0,0.0125,0.0,0.0,3,2,2,1,2,0,1
7002,0.0,0.0,5.0,118.5,0.0,0.042857143,0.0,0.0,6,2,2,7,2,0,0
7003,1.0,57.0,5.0,454.0,0.0,0.05,0.0,0.0,3,2,2,3,6,0,0
7004,2.0,7.0,24.0,678.0,0.0,0.014814815,20.13555556,0.0,5,2,5,3,2,0,0
7005,0.0,0.0,53.0,1287.852778,0.003389831,0.027514123999999997,0.0,0.0,12,2,2,1,2,0,0
7006,0.0,0.0,23.0,282.5,0.043478261,0.073913043,0.0,0.6,5,2,2,1,3,0,0
7007,0.0,0.0,28.0,756.8611111,0.035714286,0.067857143,0.0,0.0,12,2,2,4,1,0,0
7008,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.0,3,3,2,7,1,0,0
7009,0.0,0.0,19.0,535.5,0.04444444400000001,0.091666667,0.0,0.0,11,2,2,1,11,0,0
7010,0.0,0.0,4.0,34.2,0.05,0.1,0.0,0.0,10,2,2,1,5,0,0
7011,0.0,0.0,16.0,692.6666667000001,0.0,0.0125,146.23875,0.0,5,2,2,5,2,1,0
7012,4.0,116.0,26.0,595.3416667,0.026728111000000002,0.023763441,10.17002765,0.2,5,3,2,1,4,0,0
7013,0.0,0.0,56.0,2354.958333,0.0,0.018571429,0.0,0.0,11,2,2,3,2,1,1
7014,1.0,19.0,24.0,845.8333332999998,0.004,0.022000000000000002,0.0,0.0,12,1,1,4,3,0,1
7015,0.0,0.0,7.0,620.5,0.028571429,0.085714286,0.0,0.0,11,2,2,1,3,0,0
7016,0.0,0.0,6.0,252.3,0.0,0.0,22.15399132,0.0,11,1,1,7,3,0,0
7017,0.0,0.0,3.0,39.0,0.0,0.022222222000000003,0.0,0.0,3,2,2,1,3,0,0
7018,0.0,0.0,7.0,286.5,0.0,0.042857143,0.0,0.0,3,3,3,3,1,0,0
7019,0.0,0.0,12.0,1192.866667,0.0,0.019230768999999998,0.0,0.0,9,2,2,1,3,0,0
7020,0.0,0.0,48.0,2235.0,0.004347826,0.025362318999999998,9.127391304,0.0,5,2,2,7,2,0,1
7021,1.0,34.2,27.0,242.45,0.090322581,0.122427035,0.0,0.0,10,3,2,1,13,0,0
7022,0.0,0.0,39.0,1477.154762,0.038157895,0.073976608,0.775318113,0.0,11,1,1,4,3,0,0
7023,0.0,0.0,13.0,531.0,0.033333333,0.05,0.0,0.0,5,2,6,3,3,0,0
7024,0.0,0.0,32.0,789.4166667000001,0.0,0.00745098,0.0,0.0,12,1,1,1,2,0,1
7025,0.0,0.0,11.0,975.2893938999999,0.0,0.062414965999999995,0.0,0.0,11,4,5,1,8,0,0
7026,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,11,3,2,9,1,0,0
7027,1.0,11.1,68.0,824.1573062000001,0.0,0.006666666999999999,37.68626909,0.0,6,2,2,3,3,0,0
7028,0.0,0.0,26.0,360.1816667,0.0,0.008800253000000001,0.0,0.0,11,1,1,1,2,0,0
7029,0.0,0.0,7.0,65.0,0.11428571400000001,0.15,0.0,0.0,5,3,2,1,1,0,0
7030,0.0,0.0,51.0,1544.855159,0.012244898,0.027755102,0.0,0.0,11,3,2,1,1,0,1
7031,0.0,0.0,3.0,16.0,0.0,0.066666667,0.0,0.6,5,2,2,5,1,0,0
7032,2.0,106.8,68.0,1607.173333,0.011392405,0.033333333,0.0,0.0,9,2,2,1,3,0,0
7033,4.0,693.0,261.0,14150.54613,0.00598336,0.026011022999999998,0.951933747,0.0,11,2,2,3,2,0,0
7034,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3,2,2,1,1,0,0
7035,2.0,30.66666667,13.0,307.57142860000005,0.013333333000000001,0.052777778,0.0,1.0,5,1,1,1,2,0,1
7036,2.0,1655.4,80.0,1249.048358,0.003571429,0.013743735,8.517221252,0.0,9,3,2,4,2,0,1
7037,0.0,0.0,22.0,473.5,0.0,0.022727273,0.0,0.6,5,3,7,3,3,0,0
7038,0.0,0.0,44.0,1527.166667,0.012765957,0.032765957000000005,0.0,0.0,5,2,2,8,6,0,1
7039,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3,2,2,3,3,0,0
7040,0.0,0.0,23.0,418.2333333,0.0,0.008,0.0,0.0,5,1,1,1,2,0,0
7041,0.0,0.0,72.0,2494.8171,0.002777778,0.013842593,0.0,0.0,11,1,2,1,11,0,0
7042,0.0,0.0,10.0,267.9,0.0,0.002777778,0.0,0.0,8,2,2,7,2,1,0
7043,0.0,0.0,7.0,906.0,0.0,0.016666667,14.98333333,0.4,5,4,1,2,2,1,0
7044,0.0,0.0,18.0,834.6666667000001,0.004761905,0.021269841,0.0,0.0,3,1,1,1,9,0,1
7045,0.0,0.0,29.0,1970.0,0.0,0.0,100.7256048,0.0,10,4,1,5,2,0,0
7046,2.0,9.0,7.0,584.3777778,0.0,0.064351852,0.0,0.0,7,1,1,1,2,0,1
7047,0.0,0.0,19.0,540.3333332999999,0.0,0.044736842,0.0,0.0,11,2,2,1,10,0,1
7048,0.0,0.0,51.0,1671.375,0.001098901,0.016433566,0.0,0.0,3,2,2,1,6,0,1
7049,1.0,18.0,85.0,1736.4473679999999,0.0030690540000000003,0.039989226,0.0,0.6,5,2,2,2,2,0,0
7050,0.0,0.0,13.0,543.0,0.0,0.008333333,0.0,0.0,12,2,2,1,2,1,0
7051,0.0,0.0,10.0,165.0,0.03,0.046666667,0.0,0.0,11,1,1,1,2,0,1
7052,0.0,0.0,38.0,2232.833333,0.0,0.026315789,0.0,0.0,11,2,2,2,2,0,1
7053,1.0,21.0,41.0,1193.333333,0.00097561,0.01804878,6.53004878,0.0,5,2,2,1,4,0,0
7054,0.0,0.0,36.0,1081.108333,0.025,0.025972222000000003,0.0,0.0,9,1,2,2,2,0,1
7055,0.0,0.0,34.0,508.558547,0.014705882,0.027528909,0.0,0.0,12,2,2,3,10,0,0
7056,0.0,0.0,12.0,231.1818182,0.0,0.01,0.0,0.0,3,2,2,1,2,1,1
7057,0.0,0.0,12.0,255.3,0.002,0.036666667,0.0,0.0,3,2,2,8,2,0,0
7058,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,5,2,2,1,3,0,0
7059,0.0,0.0,28.0,494.88,0.0,0.013793103000000001,0.0,0.0,9,1,8,7,1,1,0
7060,0.0,0.0,3.0,77.0,0.0,0.066666667,0.0,0.0,3,4,2,6,1,0,0
7061,0.0,0.0,2.0,171.0,0.0,0.1,0.0,0.0,11,3,2,1,13,0,1
7062,0.0,0.0,11.0,380.6666667,0.0,0.005128205,0.0,0.0,12,2,2,1,2,0,1
7063,0.0,0.0,12.0,640.375,0.023076923,0.041538462000000005,0.0,0.0,12,1,1,5,1,0,1
7064,2.0,48.5,59.0,2195.283333,0.009836066,0.030601093,0.0,0.0,11,2,2,7,2,0,0
7065,0.0,0.0,25.0,1294.183333,0.014814815,0.02962963,0.0,0.0,5,3,2,1,13,0,0
7066,1.0,8.0,95.0,3715.777564,0.01010101,0.011851852,0.0,0.0,7,2,4,4,1,0,0
7067,0.0,0.0,15.0,309.8,0.0,0.016666667,0.0,0.2,5,2,2,6,4,0,0
7068,0.0,0.0,12.0,317.8333333,0.0,0.005555556,0.0,0.0,2,1,1,1,4,0,1
7069,0.0,0.0,2.0,54.5,0.1,0.12,0.0,0.0,5,3,2,1,6,0,0
7070,0.0,0.0,24.0,543.75,0.016,0.0408,0.0,0.8,5,2,2,3,2,0,0
7071,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,10,3,2,1,1,0,1
7072,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,8,13,9,20,2,0
7073,1.0,6.0,123.0,2396.2724559999997,0.000902151,0.008565782,1.9525533880000001,0.0,6,2,2,1,2,0,0
7074,3.0,151.25,45.0,1739.25,0.014666667,0.0178,0.0,0.0,12,3,2,1,1,0,0
7075,0.0,0.0,9.0,125.26666670000002,0.04444444400000001,0.10370370400000001,0.0,0.0,10,2,2,3,4,0,1
7076,1.0,2.0,76.0,1464.2096179999999,0.009803094,0.01785746,0.0,0.0,8,3,2,8,4,0,0
7077,4.0,241.7,47.0,1975.125,0.0036363640000000004,0.015186146999999999,0.0,0.0,11,4,2,4,2,0,0
7078,0.0,0.0,41.0,4006.352857,0.009756098000000001,0.014634146,48.99526482,0.0,8,2,2,7,2,0,0
7079,0.0,0.0,5.0,168.5,0.0,0.04,0.0,0.0,11,2,4,1,2,0,0
7080,0.0,0.0,18.0,470.89666669999997,0.0,0.005,0.0,0.0,11,2,2,2,4,1,0
7081,0.0,0.0,5.0,72.0,0.0,0.05,0.0,0.0,12,3,2,1,2,0,0
7082,0.0,0.0,5.0,168.9,0.0,0.011428571,0.0,0.0,12,3,2,1,2,1,0
7083,0.0,0.0,2.0,8.0,0.0,0.066666667,0.0,0.0,3,2,2,8,6,1,0
7084,1.0,0.0,60.0,1205.945238,0.008823529,0.01709646,5.710061275,0.0,5,2,2,3,13,0,0
7085,2.0,522.1666667,83.0,3708.383949,0.0024200520000000002,0.012547833000000001,0.0,0.0,11,2,2,7,2,0,1
7086,1.0,60.0,43.0,1131.808333,0.028787879,0.047348485,0.0,0.0,3,1,1,1,3,0,0
7087,0.0,0.0,14.0,632.0,0.028571429,0.042857143,0.0,0.0,5,2,2,3,3,0,0
7088,0.0,0.0,6.0,97.33333333,0.0,0.041666667000000004,0.0,0.0,3,1,2,1,2,0,1
7089,0.0,0.0,2.0,37.2,0.0,0.05,0.0,0.0,6,1,1,1,2,0,0
7090,0.0,0.0,8.0,168.2,0.0,0.033333333,4.78307258,0.0,10,2,7,7,20,0,1
7091,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,2,2,1,4,0,0
7092,0.0,0.0,12.0,764.75,0.0,0.023076923,9.641076923,0.4,5,2,2,8,2,1,0
7093,0.0,0.0,25.0,1131.8,0.024,0.033142857000000005,0.0,0.0,6,1,1,4,1,0,1
7094,0.0,0.0,20.0,1031.083333,0.0,0.021052632,68.20038032,0.0,12,2,2,1,10,0,0
7095,0.0,0.0,6.0,184.25,0.083333333,0.08666666699999999,0.0,0.0,11,3,2,1,13,0,1
7096,0.0,0.0,4.0,6.0,0.1,0.15,0.0,0.0,6,2,2,2,4,0,0
7097,0.0,0.0,14.0,266.66,0.0125,0.029166667,0.0,0.0,9,3,2,3,1,0,0
7098,6.0,502.75,33.0,3239.418207,0.02,0.025011905,17.02873771,0.0,12,1,1,1,2,0,0
7099,0.0,0.0,35.0,631.9333333,0.005263158,0.015789473999999998,0.0,0.0,11,1,2,1,2,1,0
7100,0.0,0.0,39.0,1168.619841,0.0,0.009064449,0.0,0.0,11,1,1,4,3,0,0
7101,0.0,0.0,38.0,726.2761905,0.031578947,0.056052632000000005,0.0,1.0,5,2,2,4,13,0,1
7102,0.0,0.0,9.0,99.06666667,0.036363636,0.072727273,0.0,0.0,10,1,1,1,4,0,0
7103,0.0,0.0,24.0,1249.708333,0.0,0.005128205,52.28491058,0.0,12,2,2,3,2,1,0
7104,0.0,0.0,24.0,446.9277778,0.0,0.008602151,0.0,1.0,2,2,2,8,1,0,1
7105,0.0,0.0,22.0,1436.45,0.0,0.009090909,0.0,0.0,3,2,2,3,1,0,0
7106,0.0,0.0,324.0,14213.636519999998,0.0020639829999999997,0.010072239,4.485584737,0.0,11,2,2,9,1,0,1
7107,0.0,0.0,40.0,978.0916667000001,0.001136364,0.016060606,0.0,0.0,12,3,2,2,2,0,0
7108,0.0,0.0,46.0,1107.666667,0.005925926,0.020148148,0.0,0.8,5,2,2,2,2,0,0
7109,2.0,229.8,151.0,4249.12,0.013402778,0.041166667000000004,5.88595629,0.0,7,2,5,3,3,0,0
7110,0.0,0.0,39.0,835.6809524,0.032478632,0.028162392999999997,0.0,0.0,7,1,1,6,3,0,0
7111,0.0,0.0,10.0,155.9,0.02,0.04,0.0,0.0,7,2,2,6,20,0,0
7112,0.0,0.0,84.0,1460.2561150000001,0.004703833,0.013205032,0.0,0.0,11,1,1,1,2,0,1
7113,0.0,0.0,69.0,1618.532967,0.005555556,0.027698412999999998,0.0,0.0,11,2,5,1,1,0,0
7114,0.0,0.0,13.0,350.8333333,0.0,0.030769231,0.0,0.6,5,3,2,9,13,0,0
7115,0.0,0.0,6.0,600.0,0.0,0.033333333,0.0,0.0,5,1,1,4,3,0,0
7116,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,3,2,1,13,0,1
7117,0.0,0.0,36.0,1334.083333,0.0,0.005405405,0.0,0.0,11,2,2,3,2,0,0
7118,0.0,0.0,27.0,1739.575,0.038095238,0.06037037,0.0,0.0,7,2,2,7,1,0,0
7119,0.0,0.0,21.0,597.3333332999999,0.09047619,0.121428571,0.0,0.6,5,3,2,1,13,0,0
7120,8.0,1193.125,146.0,8150.556716,0.0012903230000000001,0.01127957,1.8429136169999998,0.0,11,2,4,4,2,0,1
7121,0.0,0.0,26.0,794.9928571,0.0074074069999999995,0.026419752999999997,33.44471217,0.0,12,1,1,1,2,0,0
7122,0.0,0.0,10.0,243.2,0.02,0.04,0.0,0.0,3,2,2,4,1,0,0
7123,0.0,0.0,5.0,150.25,0.04,0.12,0.0,0.0,11,1,1,3,3,0,0
7124,0.0,0.0,29.0,630.3266667,0.006666666999999999,0.023333332999999998,0.0,0.0,9,2,2,6,1,0,0
7125,0.0,0.0,10.0,278.4333333,0.007142857,0.026190476,32.70034468,0.0,7,2,2,6,1,0,0
7126,0.0,0.0,14.0,211.47023810000002,0.001190476,0.039520717000000004,0.0,0.0,11,3,2,6,10,0,0
7127,2.0,88.5,19.0,1214.307692,0.022727273,0.031677488999999996,15.52703405,0.0,11,1,1,4,2,0,0
7128,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,3,2,1,13,0,0
7129,0.0,0.0,2.0,16.0,0.0,0.1,0.0,0.0,11,2,2,4,8,0,0
7130,0.0,0.0,2.0,180.14705880000002,0.033333333,0.055555556,0.0,0.0,11,6,2,3,8,0,0
7131,0.0,0.0,9.0,127.5,0.0,0.022222222000000003,0.0,0.0,5,2,7,2,11,0,0
